0         0         0    
0         1         4110 
0         2         296  
0         3         3027 
0         4         2596 
0         5         4556 
0         6         4847 
0         7         1953 
0         8         437  
0         9         3688 
0         10        4640 
0         11        1504 
0         12        1636 
0         13        3028 
0         14        2021 
0         15        1969 
0         16        1530 
0         17        4022 
0         18        2575 
0         19        921  
0         20        3932 
0         21        4878 
0         22        231  
0         23        4284 
0         24        234  
0         25        502  
0         26        2436 
0         27        3359 
0         28        4090 
0         29        1494 
0         30        551  
0         31        2662 
0         32        1955 
0         33        847  
0         34        688  
0         35        4550 
0         36        402  
0         37        1886 
0         38        2854 
0         39        2190 
0         40        1925 
0         41        3846 
0         42        3694 
0         43        3560 
0         44        1873 
0         45        2066 
0         46        1880 
0         47        3402 
0         48        1088 
0         49        4454 
0         50        4322 
0         51        19   
0         52        4331 
0         53        905  
0         54        655  
0         55        4564 
0         56        2758 
0         57        4442 
0         58        4274 
0         59        3200 
0         60        935  
0         61        4824 
0         62        861  
0         63        4241 
0         64        2022 
0         65        2900 
0         66        142  
0         67        2424 
0         68        4785 
0         69        2995 
0         70        4613 
0         71        1709 
0         72        1840 
0         73        4658 
0         74        1620 
0         75        64   
0         76        1724 
0         77        3499 
0         78        4817 
0         79        2811 
0         80        4304 
0         81        4139 
0         82        4181 
0         83        3634 
0         84        1395 
0         85        4835 
0         86        4549 
0         87        4152 
0         88        4276 
0         89        3822 
0         90        2351 
0         91        1562 
0         92        4997 
0         93        4563 
0         94        802  
0         95        2019 
0         96        2462 
0         97        943  
0         98        794  
0         99        2246 
1         0         290  
1         1         0    
1         2         306  
1         3         3481 
1         4         1416 
1         5         3277 
1         6         3545 
1         7         3139 
1         8         3127 
1         9         3361 
1         10        2301 
1         11        2430 
1         12        3851 
1         13        2833 
1         14        1063 
1         15        245  
1         16        2668 
1         17        611  
1         18        749  
1         19        3295 
1         20        784  
1         21        4451 
1         22        4857 
1         23        781  
1         24        4014 
1         25        2010 
1         26        2799 
1         27        2827 
1         28        4305 
1         29        3592 
1         30        1425 
1         31        4594 
1         32        349  
1         33        1730 
1         34        3074 
1         35        3116 
1         36        1359 
1         37        2970 
1         38        2606 
1         39        4485 
1         40        1331 
1         41        4906 
1         42        1915 
1         43        181  
1         44        2739 
1         45        2977 
1         46        1778 
1         47        1758 
1         48        4940 
1         49        3878 
1         50        1404 
1         51        2075 
1         52        3328 
1         53        1260 
1         54        2855 
1         55        3693 
1         56        4622 
1         57        2005 
1         58        2872 
1         59        3926 
1         60        596  
1         61        4296 
1         62        4871 
1         63        2297 
1         64        2377 
1         65        2944 
1         66        412  
1         67        3735 
1         68        914  
1         69        3018 
1         70        3220 
1         71        3596 
1         72        4275 
1         73        134  
1         74        128  
1         75        3365 
1         76        4462 
1         77        1905 
1         78        1474 
1         79        753  
1         80        2134 
1         81        2878 
1         82        2828 
1         83        1814 
1         84        489  
1         85        2034 
1         86        1858 
1         87        110  
1         88        4039 
1         89        4729 
1         90        387  
1         91        986  
1         92        4024 
1         93        257  
1         94        4634 
1         95        2753 
1         96        4553 
1         97        1398 
1         98        1487 
1         99        1818 
2         0         4415 
2         1         1058 
2         2         0    
2         3         41   
2         4         2543 
2         5         1892 
2         6         3406 
2         7         2005 
2         8         3797 
2         9         4879 
2         10        4109 
2         11        2282 
2         12        4108 
2         13        1936 
2         14        4095 
2         15        4597 
2         16        3970 
2         17        953  
2         18        4706 
2         19        3008 
2         20        681  
2         21        93   
2         22        345  
2         23        1057 
2         24        1701 
2         25        4979 
2         26        3809 
2         27        1253 
2         28        1376 
2         29        1647 
2         30        4422 
2         31        2142 
2         32        2705 
2         33        4834 
2         34        2182 
2         35        247  
2         36        1726 
2         37        1939 
2         38        3603 
2         39        1874 
2         40        3170 
2         41        2712 
2         42        4155 
2         43        2277 
2         44        4647 
2         45        4602 
2         46        3225 
2         47        4968 
2         48        554  
2         49        2931 
2         50        4327 
2         51        2586 
2         52        4375 
2         53        4672 
2         54        4994 
2         55        2427 
2         56        1002 
2         57        3802 
2         58        3680 
2         59        2377 
2         60        1801 
2         61        3101 
2         62        870  
2         63        857  
2         64        4287 
2         65        4403 
2         66        1103 
2         67        2364 
2         68        1342 
2         69        1058 
2         70        589  
2         71        863  
2         72        3769 
2         73        1095 
2         74        4491 
2         75        4767 
2         76        696  
2         77        2716 
2         78        4735 
2         79        2601 
2         80        1998 
2         81        413  
2         82        187  
2         83        2724 
2         84        1436 
2         85        180  
2         86        150  
2         87        2437 
2         88        334  
2         89        181  
2         90        4813 
2         91        2134 
2         92        4634 
2         93        2034 
2         94        4342 
2         95        272  
2         96        1437 
2         97        444  
2         98        2635 
2         99        4130 
3         0         1501 
3         1         4575 
3         2         1344 
3         3         0    
3         4         669  
3         5         834  
3         6         2740 
3         7         2717 
3         8         4901 
3         9         2474 
3         10        317  
3         11        3250 
3         12        4238 
3         13        503  
3         14        973  
3         15        674  
3         16        2035 
3         17        2475 
3         18        3110 
3         19        2368 
3         20        2655 
3         21        4275 
3         22        853  
3         23        2288 
3         24        1308 
3         25        194  
3         26        2559 
3         27        2744 
3         28        1989 
3         29        1545 
3         30        1873 
3         31        4842 
3         32        1119 
3         33        3216 
3         34        2814 
3         35        3140 
3         36        402  
3         37        553  
3         38        856  
3         39        1654 
3         40        4378 
3         41        1172 
3         42        1256 
3         43        3616 
3         44        3027 
3         45        2228 
3         46        4289 
3         47        61   
3         48        1054 
3         49        2398 
3         50        3780 
3         51        3709 
3         52        3024 
3         53        4632 
3         54        2348 
3         55        4332 
3         56        1177 
3         57        1259 
3         58        3427 
3         59        4517 
3         60        2803 
3         61        1652 
3         62        4358 
3         63        274  
3         64        1219 
3         65        2172 
3         66        4765 
3         67        1620 
3         68        2724 
3         69        620  
3         70        4626 
3         71        2102 
3         72        1791 
3         73        881  
3         74        717  
3         75        1169 
3         76        4460 
3         77        1357 
3         78        1229 
3         79        514  
3         80        106  
3         81        8    
3         82        574  
3         83        3130 
3         84        991  
3         85        4273 
3         86        3813 
3         87        3519 
3         88        531  
3         89        3591 
3         90        3036 
3         91        4686 
3         92        242  
3         93        2393 
3         94        1311 
3         95        1461 
3         96        916  
3         97        1075 
3         98        4432 
3         99        3640 
4         0         1694 
4         1         4057 
4         2         2093 
4         3         4836 
4         4         0    
4         5         4161 
4         6         1005 
4         7         749  
4         8         517  
4         9         3585 
4         10        2614 
4         11        1974 
4         12        4945 
4         13        3187 
4         14        1455 
4         15        935  
4         16        3811 
4         17        1619 
4         18        4454 
4         19        4342 
4         20        210  
4         21        2489 
4         22        379  
4         23        1803 
4         24        1233 
4         25        1689 
4         26        4615 
4         27        2149 
4         28        4115 
4         29        4047 
4         30        2140 
4         31        808  
4         32        4455 
4         33        584  
4         34        1995 
4         35        744  
4         36        4744 
4         37        4351 
4         38        2844 
4         39        1612 
4         40        4288 
4         41        457  
4         42        4937 
4         43        4232 
4         44        4995 
4         45        1392 
4         46        1518 
4         47        3805 
4         48        3010 
4         49        971  
4         50        4498 
4         51        4571 
4         52        4811 
4         53        4876 
4         54        1374 
4         55        2396 
4         56        2916 
4         57        988  
4         58        4544 
4         59        2030 
4         60        34   
4         61        3035 
4         62        4189 
4         63        841  
4         64        3618 
4         65        1184 
4         66        2936 
4         67        4713 
4         68        1886 
4         69        779  
4         70        2676 
4         71        1173 
4         72        2587 
4         73        2612 
4         74        1756 
4         75        2581 
4         76        4003 
4         77        3274 
4         78        2737 
4         79        3365 
4         80        596  
4         81        2235 
4         82        2935 
4         83        407  
4         84        3462 
4         85        4308 
4         86        2802 
4         87        1378 
4         88        1648 
4         89        3697 
4         90        4759 
4         91        3033 
4         92        3083 
4         93        3948 
4         94        3873 
4         95        1700 
4         96        1483 
4         97        1808 
4         98        2764 
4         99        3368 
5         0         2586 
5         1         439  
5         2         893  
5         3         1524 
5         4         3050 
5         5         0    
5         6         4104 
5         7         3405 
5         8         2273 
5         9         3193 
5         10        1769 
5         11        2869 
5         12        1779 
5         13        4703 
5         14        3275 
5         15        240  
5         16        363  
5         17        2428 
5         18        2969 
5         19        2010 
5         20        2476 
5         21        2728 
5         22        42   
5         23        558  
5         24        3027 
5         25        3915 
5         26        3609 
5         27        4509 
5         28        2074 
5         29        2724 
5         30        4228 
5         31        1012 
5         32        3162 
5         33        120  
5         34        2535 
5         35        1211 
5         36        4120 
5         37        2991 
5         38        967  
5         39        1392 
5         40        1183 
5         41        2735 
5         42        4260 
5         43        4313 
5         44        3790 
5         45        3886 
5         46        4552 
5         47        4152 
5         48        2665 
5         49        3873 
5         50        2513 
5         51        1492 
5         52        2952 
5         53        2554 
5         54        3401 
5         55        978  
5         56        2820 
5         57        3361 
5         58        1838 
5         59        1246 
5         60        1084 
5         61        1065 
5         62        2257 
5         63        4245 
5         64        2537 
5         65        4791 
5         66        1808 
5         67        3008 
5         68        4133 
5         69        2774 
5         70        751  
5         71        315  
5         72        1861 
5         73        1363 
5         74        979  
5         75        650  
5         76        248  
5         77        531  
5         78        1153 
5         79        4265 
5         80        755  
5         81        3665 
5         82        756  
5         83        58   
5         84        2570 
5         85        509  
5         86        2387 
5         87        1742 
5         88        3869 
5         89        4224 
5         90        2987 
5         91        4953 
5         92        1640 
5         93        1595 
5         94        549  
5         95        528  
5         96        1385 
5         97        2356 
5         98        3535 
5         99        1870 
6         0         1482 
6         1         4286 
6         2         3536 
6         3         3342 
6         4         2000 
6         5         4515 
6         6         0    
6         7         2247 
6         8         1397 
6         9         1495 
6         10        2863 
6         11        2151 
6         12        159  
6         13        4971 
6         14        3560 
6         15        4080 
6         16        479  
6         17        946  
6         18        821  
6         19        699  
6         20        1521 
6         21        159  
6         22        651  
6         23        3160 
6         24        1753 
6         25        2552 
6         26        3688 
6         27        4490 
6         28        4907 
6         29        3574 
6         30        1359 
6         31        2740 
6         32        4211 
6         33        4894 
6         34        1081 
6         35        1210 
6         36        4408 
6         37        2775 
6         38        4809 
6         39        804  
6         40        4269 
6         41        4023 
6         42        4306 
6         43        779  
6         44        3993 
6         45        2865 
6         46        4859 
6         47        823  
6         48        3810 
6         49        2031 
6         50        1522 
6         51        1682 
6         52        2190 
6         53        3524 
6         54        4842 
6         55        3942 
6         56        1075 
6         57        4881 
6         58        4783 
6         59        2334 
6         60        3454 
6         61        1141 
6         62        73   
6         63        4017 
6         64        1035 
6         65        2506 
6         66        226  
6         67        1794 
6         68        280  
6         69        1386 
6         70        3950 
6         71        901  
6         72        409  
6         73        3255 
6         74        1679 
6         75        4401 
6         76        2472 
6         77        2889 
6         78        1576 
6         79        2633 
6         80        4920 
6         81        3097 
6         82        4315 
6         83        3461 
6         84        2972 
6         85        4156 
6         86        3754 
6         87        4047 
6         88        388  
6         89        3537 
6         90        1380 
6         91        193  
6         92        4677 
6         93        2804 
6         94        4209 
6         95        2063 
6         96        309  
6         97        787  
6         98        3857 
6         99        1941 
7         0         2172 
7         1         4158 
7         2         2841 
7         3         3932 
7         4         2412 
7         5         4519 
7         6         4685 
7         7         0    
7         8         3760 
7         9         1260 
7         10        3868 
7         11        31   
7         12        708  
7         13        3182 
7         14        3491 
7         15        3679 
7         16        3689 
7         17        3596 
7         18        4077 
7         19        4076 
7         20        2132 
7         21        1808 
7         22        4268 
7         23        3161 
7         24        4612 
7         25        4829 
7         26        1575 
7         27        1272 
7         28        615  
7         29        1783 
7         30        3212 
7         31        4138 
7         32        940  
7         33        2404 
7         34        4422 
7         35        3352 
7         36        3275 
7         37        4106 
7         38        4586 
7         39        2034 
7         40        365  
7         41        4805 
7         42        2064 
7         43        2424 
7         44        2986 
7         45        1906 
7         46        2454 
7         47        3026 
7         48        501  
7         49        1531 
7         50        3453 
7         51        3985 
7         52        4690 
7         53        4073 
7         54        2145 
7         55        4301 
7         56        3901 
7         57        3719 
7         58        1925 
7         59        867  
7         60        502  
7         61        1488 
7         62        1356 
7         63        1441 
7         64        3892 
7         65        777  
7         66        1144 
7         67        3518 
7         68        4882 
7         69        2082 
7         70        551  
7         71        1598 
7         72        1886 
7         73        3966 
7         74        373  
7         75        1224 
7         76        2223 
7         77        2827 
7         78        4249 
7         79        2723 
7         80        709  
7         81        4054 
7         82        3059 
7         83        398  
7         84        3126 
7         85        1555 
7         86        1051 
7         87        2026 
7         88        274  
7         89        2975 
7         90        4244 
7         91        2127 
7         92        814  
7         93        1951 
7         94        4919 
7         95        4705 
7         96        2728 
7         97        2415 
7         98        4574 
7         99        3961 
8         0         848  
8         1         1476 
8         2         1911 
8         3         2733 
8         4         1793 
8         5         2283 
8         6         308  
8         7         4015 
8         8         0    
8         9         909  
8         10        3090 
8         11        817  
8         12        4962 
8         13        1148 
8         14        1215 
8         15        3087 
8         16        2703 
8         17        2265 
8         18        1464 
8         19        4328 
8         20        1591 
8         21        2059 
8         22        2806 
8         23        2404 
8         24        4009 
8         25        4076 
8         26        3461 
8         27        3088 
8         28        1490 
8         29        3034 
8         30        2049 
8         31        3689 
8         32        4510 
8         33        3959 
8         34        2774 
8         35        1302 
8         36        1241 
8         37        3081 
8         38        1669 
8         39        2702 
8         40        341  
8         41        4758 
8         42        3518 
8         43        302  
8         44        905  
8         45        1084 
8         46        4740 
8         47        4959 
8         48        4700 
8         49        2555 
8         50        4286 
8         51        1290 
8         52        965  
8         53        3443 
8         54        46   
8         55        4974 
8         56        2519 
8         57        3506 
8         58        3061 
8         59        360  
8         60        2891 
8         61        1461 
8         62        4049 
8         63        3752 
8         64        1771 
8         65        1822 
8         66        1406 
8         67        3012 
8         68        1254 
8         69        3074 
8         70        713  
8         71        1595 
8         72        2831 
8         73        582  
8         74        3248 
8         75        87   
8         76        1666 
8         77        2988 
8         78        1398 
8         79        1365 
8         80        1894 
8         81        2035 
8         82        4007 
8         83        2859 
8         84        478  
8         85        4052 
8         86        4184 
8         87        2996 
8         88        2557 
8         89        2244 
8         90        4707 
8         91        447  
8         92        57   
8         93        3755 
8         94        4199 
8         95        1827 
8         96        1928 
8         97        1956 
8         98        1190 
8         99        3182 
9         0         29   
9         1         1902 
9         2         4776 
9         3         4211 
9         4         2484 
9         5         3023 
9         6         649  
9         7         501  
9         8         2362 
9         9         0    
9         10        1865 
9         11        4256 
9         12        4081 
9         13        871  
9         14        3466 
9         15        4558 
9         16        4922 
9         17        2649 
9         18        3905 
9         19        3830 
9         20        1244 
9         21        3611 
9         22        629  
9         23        1300 
9         24        2366 
9         25        1179 
9         26        3127 
9         27        4293 
9         28        3134 
9         29        4316 
9         30        3826 
9         31        3162 
9         32        2570 
9         33        3601 
9         34        2372 
9         35        1405 
9         36        2976 
9         37        4372 
9         38        1905 
9         39        337  
9         40        1418 
9         41        121  
9         42        4592 
9         43        498  
9         44        2344 
9         45        3057 
9         46        1407 
9         47        3617 
9         48        2057 
9         49        311  
9         50        2447 
9         51        3301 
9         52        3921 
9         53        3075 
9         54        4600 
9         55        2638 
9         56        4253 
9         57        4078 
9         58        3283 
9         59        3738 
9         60        4746 
9         61        2108 
9         62        1899 
9         63        3667 
9         64        2061 
9         65        622  
9         66        71   
9         67        36   
9         68        4993 
9         69        3327 
9         70        372  
9         71        2762 
9         72        3447 
9         73        1316 
9         74        4611 
9         75        2142 
9         76        724  
9         77        1017 
9         78        759  
9         79        2781 
9         80        2679 
9         81        3205 
9         82        1081 
9         83        1600 
9         84        2631 
9         85        680  
9         86        589  
9         87        3235 
9         88        1110 
9         89        223  
9         90        1972 
9         91        855  
9         92        2331 
9         93        222  
9         94        4521 
9         95        4391 
9         96        843  
9         97        943  
9         98        4426 
9         99        2187 
10        0         4269 
10        1         1149 
10        2         1301 
10        3         4067 
10        4         2464 
10        5         911  
10        6         1209 
10        7         3188 
10        8         1928 
10        9         1967 
10        10        0    
10        11        4606 
10        12        1523 
10        13        3400 
10        14        2557 
10        15        4153 
10        16        431  
10        17        4498 
10        18        3739 
10        19        1540 
10        20        4720 
10        21        710  
10        22        3746 
10        23        2050 
10        24        931  
10        25        4618 
10        26        2792 
10        27        3125 
10        28        1912 
10        29        3569 
10        30        1663 
10        31        2532 
10        32        4718 
10        33        2963 
10        34        1599 
10        35        2181 
10        36        3874 
10        37        4159 
10        38        1720 
10        39        2153 
10        40        2477 
10        41        4039 
10        42        1758 
10        43        3999 
10        44        2438 
10        45        667  
10        46        4503 
10        47        2869 
10        48        164  
10        49        3241 
10        50        760  
10        51        4883 
10        52        302  
10        53        858  
10        54        3285 
10        55        2584 
10        56        475  
10        57        1076 
10        58        2060 
10        59        3739 
10        60        4645 
10        61        3722 
10        62        1270 
10        63        4362 
10        64        3037 
10        65        2868 
10        66        2894 
10        67        3262 
10        68        3378 
10        69        4614 
10        70        414  
10        71        854  
10        72        3652 
10        73        3523 
10        74        1204 
10        75        1090 
10        76        4189 
10        77        706  
10        78        310  
10        79        4352 
10        80        298  
10        81        2421 
10        82        587  
10        83        1951 
10        84        3278 
10        85        3871 
10        86        4534 
10        87        105  
10        88        4946 
10        89        1593 
10        90        3843 
10        91        942  
10        92        1667 
10        93        112  
10        94        303  
10        95        1055 
10        96        4332 
10        97        3197 
10        98        4316 
10        99        2709 
11        0         2810 
11        1         4729 
